correcta I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
3. I-Claim HighQuality

QUESTION O 
TYPE: O 
ANESTHESIOLOGY, O 
CRITICAL O 
CARE O 
AND O 
EMERGENCIES O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
hombre I-Premise HighQuality
de I-Premise HighQuality
37 I-Premise HighQuality
años I-Premise HighQuality
sin I-Premise HighQuality
antecedentes I-Premise HighQuality
de I-Premise HighQuality
interés I-Premise HighQuality
acude I-Premise HighQuality
a I-Premise HighQuality
urgencias I-Premise HighQuality
por I-Premise HighQuality
haber I-Premise HighQuality
sufrido I-Premise HighQuality
un I-Premise HighQuality
síncope I-Premise HighQuality
mientras I-Premise HighQuality
caminaba. I-Premise HighQuality

Había B-Premise HighQuality
comenzado I-Premise HighQuality
dos I-Premise HighQuality
días I-Premise HighQuality
antes I-Premise HighQuality
con I-Premise HighQuality
disnea I-Premise HighQuality
de I-Premise HighQuality
esfuerzo. I-Premise HighQuality

Exploración: O 
peso B-Premise HighQuality
75 I-Premise HighQuality
Kg, I-Premise HighQuality
TA B-Premise HighQuality
75/50 I-Premise HighQuality
mm I-Premise HighQuality
Hg. I-Premise HighQuality

SatO2 B-Premise HighQuality
89%. I-Premise HighQuality

Auscultación B-Premise HighQuality
pulmonar I-Premise HighQuality
normal. I-Premise HighQuality

Auscultación B-Premise HighQuality
cardiaca: I-Premise HighQuality
tonos I-Premise HighQuality
rítmicos I-Premise HighQuality
taquicárdicos I-Premise HighQuality
a I-Premise HighQuality
130 I-Premise HighQuality
lpm. I-Premise HighQuality

Abdomen B-Premise HighQuality
normal. I-Premise HighQuality

Extremidades: B-Premise HighQuality
sin I-Premise HighQuality
alteraciones. I-Premise HighQuality

Hemograma B-Premise HighQuality
normal. I-Premise HighQuality

Troponina B-Premise HighQuality
1,2 I-Premise HighQuality
ng/ml. I-Premise HighQuality

ECG: B-Premise HighQuality
Taquicardia I-Premise HighQuality
sensual I-Premise HighQuality
a I-Premise HighQuality
130 I-Premise HighQuality
lpm. I-Premise HighQuality

T B-Premise HighQuality
invertida I-Premise HighQuality
en I-Premise HighQuality
V1-V4. I-Premise HighQuality

Angio B-Premise HighQuality
TC I-Premise HighQuality
torácico: I-Premise HighQuality
defecto I-Premise HighQuality
de I-Premise HighQuality
repleción I-Premise HighQuality
en I-Premise HighQuality
ambas I-Premise HighQuality
arterias I-Premise HighQuality
pulmonares I-Premise HighQuality
principales. I-Premise HighQuality

Una B-Premise HighQuality
hora I-Premise HighQuality
después I-Premise HighQuality
de I-Premise HighQuality
su I-Premise HighQuality
llegada I-Premise HighQuality
a I-Premise HighQuality
urgencias I-Premise HighQuality
persiste I-Premise HighQuality
TA I-Premise HighQuality
70/55 I-Premise HighQuality
mm I-Premise HighQuality
Hg. I-Premise HighQuality

Cual O 
sería O 
el O 
tratamiento O 
inicial O 
mas O 
adecuado? O 

1- O 
Heparina B-Claim HighQuality
no I-Claim HighQuality
fraccionada, I-Claim HighQuality
10.000U I-Claim HighQuality
iv I-Claim HighQuality
ante I-Claim HighQuality
la I-Claim HighQuality
sospecha I-Claim HighQuality
clínica. I-Claim HighQuality
Fibrinolisis I-Claim HighQuality
con I-Claim HighQuality
tPA I-Claim HighQuality
100 I-Claim HighQuality
mg I-Claim HighQuality
iv I-Claim HighQuality
una I-Claim HighQuality
vez I-Claim HighQuality
confirmado I-Claim HighQuality
el I-Claim HighQuality
diagnóstico. I-Claim HighQuality

2- O 
Enoxaparina: B-Claim HighQuality
80 I-Claim HighQuality
mg I-Claim HighQuality
sc I-Claim HighQuality
cada I-Claim HighQuality
12 I-Claim HighQuality
horas, I-Claim HighQuality
comenzando I-Claim HighQuality
ante I-Claim HighQuality
la I-Claim HighQuality
sospecha I-Claim HighQuality
diagnóstica. I-Claim HighQuality

3- O 
Enoxaparina; B-Claim HighQuality
80 I-Claim HighQuality
mg I-Claim HighQuality
sc I-Claim HighQuality
cada I-Claim HighQuality
12 I-Claim HighQuality
horas, I-Claim HighQuality
comenzando I-Claim HighQuality
ante I-Claim HighQuality
la I-Claim HighQuality
confirmación I-Claim HighQuality
diagnóstica. I-Claim HighQuality

4- O 
Fondaparinux: B-Claim HighQuality
7,5 I-Claim HighQuality
mg I-Claim HighQuality
sc I-Claim HighQuality
diarios. I-Claim HighQuality

5- O 
Tromboendarterectomía B-Claim HighQuality
pulmonar I-Claim HighQuality
de I-Claim HighQuality
urgencia. I-Claim HighQuality

CORRECT O 
ANSWER: O 
1 O 

El B-Claim HighQuality
caso I-Claim HighQuality
clínico I-Claim HighQuality
es I-Claim HighQuality
un I-Claim HighQuality
Tromboembolismo I-Claim HighQuality
Pulmonar I-Claim HighQuality
típico. I-Claim HighQuality

En B-Premise HighQuality
este I-Premise HighQuality
caso I-Premise HighQuality
asociado I-Premise HighQuality
a I-Premise HighQuality
hipotensión I-Premise HighQuality
arterial I-Premise HighQuality
persistente. I-Premise HighQuality

La B-Claim HighQuality
opción I-Claim HighQuality
2 I-Claim HighQuality
sería I-Claim HighQuality
correcta I-Claim HighQuality
si I-Claim HighQuality
el I-Claim HighQuality
paciente I-Claim HighQuality
no I-Claim HighQuality
estuviese I-Claim HighQuality
hipotenso. I-Claim HighQuality

La B-Claim HighQuality
opción I-Claim HighQuality
3 I-Claim HighQuality
no I-Claim HighQuality
es I-Claim HighQuality
correcta I-Claim HighQuality
dado O 
que O 
no B-Premise HighQuality
es I-Premise HighQuality
necesaria I-Premise HighQuality
confirmación I-Premise HighQuality
diagnóstica I-Premise HighQuality
para I-Premise HighQuality
iniciar I-Premise HighQuality
el I-Premise HighQuality
tratamiento I-Premise HighQuality
anticoagulante I-Premise HighQuality
en I-Premise HighQuality
caso I-Premise HighQuality
de I-Premise HighQuality
TEP I-Premise HighQuality
sin I-Premise HighQuality
hipotensión. I-Premise HighQuality

La B-Claim HighQuality
opción I-Claim HighQuality
4 I-Claim HighQuality
no I-Claim HighQuality
está I-Claim HighQuality
indicada. I-Claim HighQuality

La B-Claim HighQuality
opción I-Claim HighQuality
5 I-Claim HighQuality
sería I-Claim HighQuality
correcta I-Claim HighQuality
solo I-Claim HighQuality
si I-Claim HighQuality
el I-Claim HighQuality
paciente I-Claim HighQuality
tuviese I-Claim HighQuality
contraindicación I-Claim HighQuality
de I-Claim HighQuality
fibrinolisis. I-Claim HighQuality

La B-Claim HighQuality
hipotensión I-Claim HighQuality
persistente I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
TEP I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
indicación I-Claim HighQuality
mas I-Claim HighQuality
ampliamente I-Claim HighQuality
aceptada I-Claim HighQuality
de I-Claim HighQuality
fibrinolisis, I-Claim HighQuality
por O 
lo O 
que O 
la B-Claim HighQuality
opicón I-Claim HighQuality
correcta I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
1. I-Claim HighQuality

QUESTION O 
TYPE: O 
DIGESTIVE O 
SYSTEM O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
muchacho I-Premise HighQuality
de I-Premise HighQuality
17 I-Premise HighQuality
años I-Premise HighQuality
de I-Premise HighQuality
edad I-Premise HighQuality
con I-Premise HighQuality
enfermedad I-Premise HighQuality
de I-Premise HighQuality
Crohn I-Premise HighQuality
con I-Premise HighQuality
afectación I-Premise HighQuality
colónica I-Premise HighQuality
de I-Premise HighQuality
2 I-Premise HighQuality
años I-Premise HighQuality
de I-Premise HighQuality
evolución, I-Premise HighQuality
en I-Premise HighQuality
tratamiento I-Premise HighQuality
de I-Premise HighQuality
mantenimiento I-Premise HighQuality
con I-Premise HighQuality
azatioprina, I-Premise HighQuality
consulta I-Premise HighQuality
por I-Premise HighQuality
la I-Premise HighQuality
aparición I-Premise HighQuality
desde I-Premise HighQuality
hace I-Premise HighQuality
5 I-Premise HighQuality
días I-Premise HighQuality
de I-Premise HighQuality
nódulos I-Premise HighQuality
subcutáneos I-Premise HighQuality
rojo I-Premise HighQuality
violáceos, I-Premise HighQuality
calientes, I-Premise HighQuality
dolorosos, I-Premise HighQuality
de I-Premise HighQuality
localización I-Premise HighQuality
pretibial, I-Premise HighQuality
bilaterales I-Premise HighQuality
asociada I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
incremento I-Premise HighQuality
del I-Premise HighQuality
número I-Premise HighQuality
de I-Premise HighQuality
deposiciones I-Premise HighQuality
y I-Premise HighQuality
dolor I-Premise HighQuality
abdominal. I-Premise HighQuality

La O 
actitud O 
más O 
adecuada O 
en O 
este O 
caso O 
es: O 

1- O 
Recomendar B-Claim HighQuality
reposo I-Claim HighQuality
relativo I-Claim HighQuality
y I-Claim HighQuality
paños I-Claim HighQuality
calientes I-Claim HighQuality
en I-Claim HighQuality
ambas I-Claim HighQuality
piernas I-Claim HighQuality
y I-Claim HighQuality
añadir I-Claim HighQuality
tratamiento I-Claim HighQuality
antidepresivo. I-Claim HighQuality

2- O 
Biopsiar B-Claim HighQuality
zonas I-Claim HighQuality
de I-Claim HighQuality
piel I-Claim HighQuality
alejados I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
áreas I-Claim HighQuality
lesionadas I-Claim HighQuality
y I-Claim HighQuality
pautar I-Claim HighQuality
analgésicos I-Claim HighQuality
opioides I-Claim HighQuality
de I-Claim HighQuality
entrada. I-Claim HighQuality

3- O 
Biopsiar B-Claim HighQuality
zonas I-Claim HighQuality
de I-Claim HighQuality
piel I-Claim HighQuality
alejados I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
áreas I-Claim HighQuality
lesionadas I-Claim HighQuality
y I-Claim HighQuality
pautar I-Claim HighQuality
analgésicos I-Claim HighQuality
opioides I-Claim HighQuality
de I-Claim HighQuality
entrada. I-Claim HighQuality

4- O 
Sospechar B-Claim HighQuality
isquemia I-Claim HighQuality
bilateral I-Claim HighQuality
de I-Claim HighQuality
extremidades I-Claim HighQuality
inferiores I-Claim HighQuality
de I-Claim HighQuality
origen I-Claim HighQuality
medicamentoso. I-Claim HighQuality

5- O 
Ajuste B-Claim HighQuality
del I-Claim HighQuality
tratamiento I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
enfermedad. I-Claim HighQuality

CORRECT O 
ANSWER: O 
5 O 

Parece B-Premise HighQuality
que I-Premise HighQuality
el I-Premise HighQuality
paciente I-Premise HighQuality
tiene I-Premise HighQuality
lesiones I-Premise HighQuality
de I-Premise HighQuality
eritema I-Premise HighQuality
nodoso I-Premise HighQuality
asociado I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
brote I-Premise HighQuality
de I-Premise HighQuality
su I-Premise HighQuality
enfermedad, I-Premise HighQuality
cosa I-Premise HighQuality
que I-Premise HighQuality
es I-Premise HighQuality
habitual. I-Premise HighQuality

El B-Claim HighQuality
tratamiento I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
enfermedad I-Claim HighQuality
y I-Claim HighQuality
su I-Claim HighQuality
control I-Claim HighQuality
suele I-Claim HighQuality
mejorar I-Claim HighQuality
las I-Claim HighQuality
lesiones I-Claim HighQuality
cutaneas. I-Claim HighQuality

No B-Claim HighQuality
se I-Claim HighQuality
debe I-Claim HighQuality
biopsiar I-Claim HighQuality
las I-Claim HighQuality
lesiones. I-Claim HighQuality

QUESTION O 
TYPE: O 
DIGESTIVE O 
SYSTEM O 

CLINICAL O 
CASE: O 

Una B-Premise HighQuality
mujer I-Premise HighQuality
de I-Premise HighQuality
55 I-Premise HighQuality
años, I-Premise HighQuality
postmenopáusica, I-Premise HighQuality
consulta I-Premise HighQuality
por I-Premise HighQuality
astenia I-Premise HighQuality
y I-Premise HighQuality
disnea I-Premise HighQuality
de I-Premise HighQuality
esfuerzo. I-Premise HighQuality

En B-Premise HighQuality
la I-Premise HighQuality
anamnesis I-Premise HighQuality
refería I-Premise HighQuality
ligera I-Premise HighQuality
epigastralgia I-Premise HighQuality
y I-Premise HighQuality
pirosis I-Premise HighQuality
ocasional. I-Premise HighQuality

No B-Premise HighQuality
metrorragias. I-Premise HighQuality

En B-Premise HighQuality
la I-Premise HighQuality
analítica: I-Premise HighQuality
Hb6 I-Premise HighQuality
gr/dL, I-Premise HighQuality
VCM I-Premise HighQuality
69 I-Premise HighQuality
fl, I-Premise HighQuality
sideremia I-Premise HighQuality
13 I-Premise HighQuality
microgramos/dL, I-Premise HighQuality
ferritina I-Premise HighQuality
4 I-Premise HighQuality
ngr/mL. I-Premise HighQuality

Endoscopia B-Premise HighQuality
digestiva I-Premise HighQuality
alata: I-Premise HighQuality
pequeña I-Premise HighQuality
hernia I-Premise HighQuality
hiatal I-Premise HighQuality
por I-Premise HighQuality
deslizamiento I-Premise HighQuality
sin I-Premise HighQuality
signos I-Premise HighQuality
de I-Premise HighQuality
esofagitis. I-Premise HighQuality

¿Cuál O 
es O 
la O 
actitud O 
más O 
correcta? O 

1- O 
Administrar B-Claim HighQuality
hierro I-Claim HighQuality
oral I-Claim HighQuality
y I-Claim HighQuality
ver I-Claim HighQuality
evolución I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
anemia. I-Claim HighQuality

2- O 
Tratar B-Claim HighQuality
con I-Claim HighQuality
inhibidores I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
bomba I-Claim HighQuality
de I-Claim HighQuality
protones I-Claim HighQuality
y I-Claim HighQuality
evaluar I-Claim HighQuality
a I-Claim HighQuality
los I-Claim HighQuality
tres I-Claim HighQuality
meses. I-Claim HighQuality

3- O 
Recomendar B-Claim HighQuality
una I-Claim HighQuality
colonoscopia I-Claim HighQuality
completa. I-Claim HighQuality

4- O 
Realizar B-Claim HighQuality
un I-Claim HighQuality
estudio I-Claim HighQuality
con I-Claim HighQuality
cápsula I-Claim HighQuality
endoscópica. I-Claim HighQuality

5- O 
Solicitar B-Claim HighQuality
una I-Claim HighQuality
evaluación I-Claim HighQuality
ginecológica. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

Tenemos B-Claim HighQuality
un I-Claim HighQuality
caso I-Claim HighQuality
de I-Claim HighQuality
anemia I-Claim HighQuality
ferropénica I-Claim HighQuality
crónica, I-Claim HighQuality
sin I-Claim HighQuality
sangrado I-Claim HighQuality
evidente. I-Claim HighQuality

La B-Claim HighQuality
primera I-Claim HighQuality
causa I-Claim HighQuality
de I-Claim HighQuality
anemia I-Claim HighQuality
ferropénica I-Claim HighQuality
es I-Claim HighQuality
el I-Claim HighQuality
sangrado I-Claim HighQuality
oculto I-Claim HighQuality
de I-Claim HighQuality
origen I-Claim HighQuality
digestivo. I-Claim HighQuality

La B-Claim HighQuality
existencia I-Claim HighQuality
de I-Claim HighQuality
clínica I-Claim HighQuality
sugestiva I-Claim HighQuality
de I-Claim HighQuality
patología I-Claim HighQuality
del I-Claim HighQuality
tracto I-Claim HighQuality
digestivo I-Claim HighQuality
superior I-Claim HighQuality
ha I-Claim HighQuality
hecho I-Claim HighQuality
que I-Claim HighQuality
se I-Claim HighQuality
comience I-Claim HighQuality
el I-Claim HighQuality
estudio I-Claim HighQuality
con I-Claim HighQuality
endoscopia I-Claim HighQuality
digestiva I-Claim HighQuality
alta, I-Claim HighQuality
pero O 
no B-Claim HighQuality
presenta I-Claim HighQuality
patología I-Claim HighQuality
que I-Claim HighQuality
justifique I-Claim HighQuality
la I-Claim HighQuality
anemia I-Claim HighQuality
por O 
lo O 
que O 
se B-Claim HighQuality
debe I-Claim HighQuality
seguir I-Claim HighQuality
investigando, I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
descarta I-Claim HighQuality
las I-Claim HighQuality
respuestas I-Claim HighQuality
